time,aqi_us,pm2_5,temperature_c,humidity,pressure_hpa,wind_speed_ms,city
2025-09-02 00:00:00,68,31.4,18.0,46,849.2,1.44,Kigali
2025-09-02 01:00:00,69,31.5,17.7,51,848.9,1.22,Kigali
2025-09-02 02:00:00,69,30.7,16.8,53,848.7,1.34,Kigali
2025-09-02 03:00:00,70,29.0,16.1,56,848.6,1.54,Kigali
2025-09-02 04:00:00,70,28.0,15.4,57,848.9,1.62,Kigali
2025-09-02 05:00:00,70,30.3,17.2,51,850.3,1.96,Kigali
2025-09-02 06:00:00,70,28.6,22.6,37,853.4,0.83,Kigali
2025-09-02 07:00:00,71,23.9,25.3,27,854.3,1.69,Kigali
2025-09-02 08:00:00,72,23.7,26.7,23,854.6,4.02,Kigali
2025-09-02 09:00:00,73,21.8,27.6,22,854.4,4.21,Kigali
2025-09-02 10:00:00,74,19.6,28.8,19,853.7,3.71,Kigali
2025-09-02 11:00:00,75,18.6,29.8,18,852.6,3.09,Kigali
2025-09-02 12:00:00,75,23.3,30.2,17,851.9,3.26,Kigali
2025-09-02 13:00:00,76,24.2,31.0,14,851.2,3.59,Kigali
2025-09-02 14:00:00,88,26.0,28.6,19,850.4,5.88,Kigali
2025-09-02 15:00:00,101,28.6,26.9,21,850.1,4.7,Kigali
2025-09-02 16:00:00,111,33.3,25.4,23,849.4,1.07,Kigali
2025-09-02 17:00:00,115,40.3,23.9,27,849.3,0.51,Kigali
2025-09-02 18:00:00,114,47.5,22.9,28,849.9,1.42,Kigali
2025-09-02 19:00:00,110,54.4,21.2,33,849.6,1.1,Kigali
2025-09-02 20:00:00,103,58.7,20.2,37,850.3,0.25,Kigali
2025-09-02 21:00:00,92,55.2,20.2,38,850.9,0.78,Kigali
2025-09-02 22:00:00,92,50.2,18.9,42,850.3,1.79,Kigali
2025-09-02 23:00:00,94,48.5,17.1,48,848.9,2.05,Kigali
2025-09-03 00:00:00,96,50.4,15.5,58,847.8,2.2,Kigali
2025-09-03 01:00:00,98,48.9,15.2,64,847.7,2.14,Kigali
2025-09-03 02:00:00,99,46.9,14.8,66,847.6,2.13,Kigali
2025-09-03 03:00:00,101,44.5,14.7,66,847.8,2.15,Kigali
2025-09-03 04:00:00,102,41.3,14.9,63,848.4,2.3,Kigali
2025-09-03 05:00:00,104,39.6,17.4,51,850.2,1.94,Kigali
2025-09-03 06:00:00,105,39.1,21.5,38,853.3,0.56,Kigali
2025-09-03 07:00:00,106,35.5,23.6,32,854.9,2.76,Kigali
2025-09-03 08:00:00,107,27.9,25.3,24,855.4,4.15,Kigali
2025-09-03 09:00:00,108,23.2,26.7,23,855.0,3.09,Kigali
2025-09-03 10:00:00,108,20.8,28.0,21,854.1,3.0,Kigali
2025-09-03 11:00:00,108,19.9,28.9,20,853.2,2.62,Kigali
2025-09-03 12:00:00,108,31.5,28.8,19,852.1,2.0,Kigali
2025-09-03 13:00:00,109,31.7,28.0,22,851.9,2.44,Kigali
2025-09-03 14:00:00,110,33.3,27.8,23,851.3,2.59,Kigali
2025-09-03 15:00:00,110,35.7,27.4,23,850.8,2.27,Kigali
2025-09-03 16:00:00,111,42.6,26.5,24,850.2,2.44,Kigali
2025-09-03 17:00:00,112,53.3,25.1,27,850.1,1.38,Kigali
2025-09-03 18:00:00,113,63.6,24.1,29,850.7,1.04,Kigali
2025-09-03 19:00:00,115,67.5,23.5,30,851.3,1.61,Kigali
2025-09-03 20:00:00,116,68.0,21.8,37,851.3,2.2,Kigali
2025-09-03 21:00:00,117,67.1,20.5,44,851.0,2.31,Kigali
2025-09-03 22:00:00,119,64.3,19.1,49,849.8,2.05,Kigali
2025-09-03 23:00:00,120,62.6,17.9,54,848.8,2.32,Kigali
2025-09-04 00:00:00,122,57.3,16.9,59,848.1,2.39,Kigali
2025-09-04 01:00:00,122,53.1,18.5,49,848.2,1.68,Kigali
2025-09-04 02:00:00,123,48.4,18.3,52,848.3,1.66,Kigali
2025-09-04 03:00:00,123,43.1,17.8,54,848.3,1.59,Kigali
2025-09-04 04:00:00,123,39.5,17.5,56,848.7,1.57,Kigali
2025-09-04 05:00:00,123,41.4,19.2,51,850.3,1.01,Kigali
2025-09-04 06:00:00,123,39.3,22.6,39,852.5,0.16,Kigali
2025-09-04 07:00:00,123,26.8,25.0,31,853.6,1.93,Kigali
2025-09-04 08:00:00,122,30.7,26.4,28,854.1,3.47,Kigali
2025-09-04 09:00:00,122,29.0,27.9,26,853.8,3.63,Kigali
2025-09-04 10:00:00,123,27.2,29.1,23,852.9,3.34,Kigali
2025-09-04 11:00:00,123,25.3,31.1,19,852.1,2.65,Kigali
2025-09-04 12:00:00,124,24.6,30.9,20,850.8,3.79,Kigali
2025-09-04 13:00:00,123,23.1,30.6,20,850.3,2.48,Kigali
2025-09-04 14:00:00,122,21.3,30.4,19,849.8,2.77,Kigali
2025-09-04 15:00:00,121,21.9,29.1,22,849.9,3.29,Kigali
2025-09-04 16:00:00,120,26.1,27.1,28,849.9,3.64,Kigali
2025-09-04 17:00:00,118,34.3,26.1,29,849.8,1.4,Kigali
2025-09-04 18:00:00,116,43.4,24.9,32,850.2,0.67,Kigali
2025-09-04 19:00:00,114,49.8,23.9,35,850.7,0.61,Kigali
2025-09-04 20:00:00,112,51.6,22.6,41,850.8,0.25,Kigali
2025-09-04 21:00:00,110,49.0,22.4,44,851.0,0.11,Kigali
2025-09-04 22:00:00,108,44.2,21.7,44,850.3,0.72,Kigali
2025-09-04 23:00:00,106,41.0,21.0,47,849.4,1.61,Kigali
2025-09-05 00:00:00,104,27.8,20.3,51,848.9,2.1,Kigali
2025-09-05 01:00:00,101,27.9,19.5,49,848.2,0.89,Kigali
2025-09-05 02:00:00,99,27.9,18.8,51,848.2,0.92,Kigali
2025-09-05 03:00:00,97,28.2,17.9,56,848.3,1.28,Kigali
2025-09-05 04:00:00,96,28.4,17.2,59,848.7,1.16,Kigali
2025-09-05 05:00:00,95,31.1,19.3,52,850.9,0.46,Kigali
2025-09-05 06:00:00,94,27.1,22.6,40,853.3,0.88,Kigali
2025-09-05 07:00:00,93,15.6,24.4,34,854.2,3.52,Kigali
2025-09-05 08:00:00,92,14.0,25.6,31,854.6,3.66,Kigali
2025-09-05 09:00:00,90,14.0,27.1,28,854.2,3.07,Kigali
2025-09-05 10:00:00,89,13.7,29.1,24,853.7,3.46,Kigali
2025-09-05 11:00:00,88,13.1,29.0,23,852.2,3.24,Kigali
2025-09-05 12:00:00,86,32.1,28.4,24,851.0,3.43,Kigali
2025-09-05 13:00:00,87,30.3,28.4,25,850.9,2.72,Kigali
2025-09-05 14:00:00,88,29.2,28.5,24,850.7,1.88,Kigali
2025-09-05 15:00:00,88,28.5,28.2,24,850.4,2.35,Kigali
2025-09-05 16:00:00,89,29.9,26.9,26,850.4,2.79,Kigali
2025-09-05 17:00:00,89,35.3,25.8,28,850.6,1.93,Kigali
2025-09-05 18:00:00,89,42.8,24.5,31,850.9,1.03,Kigali
2025-09-05 19:00:00,89,50.6,23.5,33,851.2,0.71,Kigali
2025-09-05 20:00:00,89,57.7,22.6,36,851.3,0.52,Kigali
2025-09-05 21:00:00,90,59.5,21.9,39,851.3,0.32,Kigali
2025-09-05 22:00:00,91,57.3,20.9,40,850.7,0.76,Kigali
2025-09-05 23:00:00,92,55.6,20.1,44,849.9,1.61,Kigali
2025-09-06 00:00:00,93,48.8,18.4,57,849.1,2.22,Kigali
2025-09-06 01:00:00,95,49.4,18.4,50,849.0,1.17,Kigali
2025-09-06 02:00:00,97,49.2,17.5,55,848.8,1.38,Kigali
2025-09-06 03:00:00,99,48.7,17.2,58,849.2,1.36,Kigali
2025-09-06 04:00:00,101,48.0,17.0,59,849.4,1.44,Kigali
2025-09-06 05:00:00,103,50.9,18.9,51,851.1,1.63,Kigali
2025-09-06 06:00:00,105,43.9,23.1,37,853.7,0.29,Kigali
2025-09-06 07:00:00,107,25.1,25.5,30,854.8,1.88,Kigali
2025-09-06 08:00:00,108,20.4,26.9,27,855.5,3.16,Kigali
2025-09-06 09:00:00,109,18.8,28.0,25,855.0,3.54,Kigali
2025-09-06 10:00:00,109,18.2,28.8,23,854.4,3.54,Kigali
2025-09-06 11:00:00,110,17.6,29.0,22,853.0,3.28,Kigali
2025-09-06 12:00:00,110,28.9,29.3,21,851.9,3.13,Kigali
2025-09-06 13:00:00,110,27.8,30.0,21,851.5,3.13,Kigali
2025-09-06 14:00:00,109,26.1,29.6,21,850.8,2.46,Kigali
2025-09-06 15:00:00,109,25.9,29.3,21,850.5,2.89,Kigali
2025-09-06 16:00:00,109,27.6,27.4,24,850.7,3.09,Kigali
2025-09-06 17:00:00,109,32.5,26.1,26,850.8,2.29,Kigali
2025-09-06 18:00:00,108,41.4,24.8,29,851.3,0.34,Kigali
2025-09-06 19:00:00,108,50.6,23.9,32,852.2,0.54,Kigali
2025-09-06 20:00:00,108,54.8,23.9,35,853.5,2.57,Kigali
2025-09-06 21:00:00,108,51.6,21.4,61,852.5,1.84,Kigali
2025-09-06 22:00:00,107,45.9,20.5,68,851.6,2.11,Kigali
2025-09-06 23:00:00,106,43.9,19.3,71,850.3,2.11,Kigali
2025-09-07 00:00:00,105,50.9,18.3,71,849.3,2.14,Kigali
2025-09-07 01:00:00,105,52.6,17.6,74,849.2,1.73,Kigali
2025-09-07 02:00:00,105,52.4,16.7,77,849.0,2.13,Kigali
2025-09-07 03:00:00,105,51.0,16.1,79,848.8,2.13,Kigali
2025-09-07 04:00:00,106,49.9,15.7,81,849.4,1.86,Kigali
2025-09-07 05:00:00,106,51.8,17.6,72,851.0,1.43,Kigali
2025-09-07 06:00:00,106,49.7,21.8,55,853.7,0.61,Kigali
2025-09-07 07:00:00,107,35.0,24.7,39,854.6,1.1,Kigali
2025-09-07 08:00:00,108,25.7,27.1,27,855.4,2.05,Kigali
2025-09-07 09:00:00,108,21.8,28.7,22,855.1,3.48,Kigali
2025-09-07 10:00:00,109,20.3,29.7,21,854.4,4.02,Kigali
2025-09-07 11:00:00,109,19.6,29.5,21,853.2,3.97,Kigali
2025-09-07 12:00:00,109,22.5,29.5,22,852.2,4.08,Kigali
2025-09-07 13:00:00,108,22.8,28.3,23,851.3,3.29,Kigali
2025-09-07 14:00:00,108,23.3,29.2,20,850.9,2.57,Kigali
2025-09-07 15:00:00,107,24.6,29.8,19,850.4,1.68,Kigali
2025-09-07 16:00:00,107,27.6,27.0,24,850.3,4.99,Kigali
2025-09-07 17:00:00,107,35.2,26.4,24,850.1,2.41,Kigali
2025-09-07 18:00:00,108,42.7,25.6,26,851.0,2.04,Kigali
2025-09-07 19:00:00,108,45.2,23.7,39,851.7,1.9,Kigali
2025-09-07 20:00:00,107,43.4,22.5,48,852.2,1.42,Kigali
2025-09-07 21:00:00,106,40.7,21.9,50,852.0,1.98,Kigali
2025-09-07 22:00:00,105,37.8,21.2,50,851.2,1.82,Kigali
2025-09-07 23:00:00,104,38.4,19.9,53,850.1,1.88,Kigali
2025-09-08 00:00:00,103,31.7,18.9,57,849.3,1.31,Kigali
2025-09-08 01:00:00,101,34.5,16.9,68,847.9,2.0,Kigali
2025-09-08 02:00:00,100,37.6,16.4,73,847.9,2.07,Kigali
2025-09-08 03:00:00,98,40.0,15.8,77,847.7,2.01,Kigali
2025-09-08 04:00:00,97,43.2,15.4,79,848.0,1.7,Kigali
2025-09-08 05:00:00,97,49.0,17.7,68,850.6,1.05,Kigali
2025-09-08 06:00:00,96,32.0,21.9,52,853.4,0.38,Kigali
2025-09-08 07:00:00,95,20.8,25.0,39,854.6,1.59,Kigali
2025-09-08 08:00:00,94,16.1,27.1,29,855.5,2.94,Kigali
2025-09-08 09:00:00,93,13.9,28.5,26,855.2,3.44,Kigali
2025-09-08 10:00:00,92,12.9,29.3,24,854.4,3.31,Kigali
2025-09-08 11:00:00,91,12.9,29.5,22,852.7,4.01,Kigali
2025-09-08 12:00:00,91,16.6,29.7,22,851.5,2.9,Kigali
2025-09-08 13:00:00,90,15.3,29.1,25,851.8,3.49,Kigali
2025-09-08 14:00:00,90,14.3,28.4,26,851.2,3.11,Kigali
2025-09-08 15:00:00,89,13.8,27.4,29,851.2,3.93,Kigali
2025-09-08 16:00:00,88,16.4,25.3,37,851.2,3.85,Kigali
2025-09-08 17:00:00,87,23.5,25.0,38,851.2,3.29,Kigali
2025-09-08 18:00:00,86,31.4,24.2,40,851.8,3.8,Kigali
2025-09-08 19:00:00,85,33.4,22.9,46,852.3,3.34,Kigali
2025-09-08 20:00:00,84,35.6,22.7,51,852.8,3.06,Kigali
2025-09-08 21:00:00,83,37.3,21.9,56,852.4,2.6,Kigali
2025-09-08 22:00:00,83,34.9,21.3,58,851.4,2.31,Kigali
2025-09-08 23:00:00,83,33.4,20.8,61,850.4,1.73,Kigali
2025-09-09 00:00:00,82,23.6,20.2,64,849.9,1.76,Kigali
2025-09-09 01:00:00,81,22.9,19.5,62,849.3,1.42,Kigali
2025-09-09 02:00:00,80,23.0,18.3,68,848.6,1.41,Kigali
2025-09-09 03:00:00,79,23.9,17.5,72,848.7,1.95,Kigali
2025-09-09 04:00:00,78,25.6,17.2,71,849.4,1.57,Kigali
2025-09-09 05:00:00,76,30.0,18.7,63,850.8,1.05,Kigali
2025-09-09 06:00:00,74,27.4,22.8,47,853.4,0.05,Kigali
2025-09-09 07:00:00,74,17.1,25.5,37,854.3,1.7,Kigali
2025-09-09 08:00:00,74,15.7,27.4,31,855.0,3.39,Kigali
2025-09-09 09:00:00,74,15.7,29.0,28,854.8,3.92,Kigali
2025-09-09 10:00:00,74,14.9,29.9,25,854.2,4.07,Kigali
2025-09-09 11:00:00,74,13.6,30.6,25,853.1,3.79,Kigali
2025-09-09 12:00:00,74,20.3,30.9,24,852.0,3.47,Kigali
2025-09-09 13:00:00,74,19.7,30.0,25,851.4,2.28,Kigali
2025-09-09 14:00:00,75,19.8,29.8,25,851.4,2.46,Kigali
2025-09-09 15:00:00,75,20.5,28.2,28,851.1,3.91,Kigali
2025-09-09 16:00:00,76,23.2,24.8,43,851.3,3.98,Kigali
2025-09-09 17:00:00,76,24.8,24.2,45,851.5,2.97,Kigali
2025-09-09 18:00:00,77,27.5,23.8,48,852.0,2.9,Kigali
2025-09-09 19:00:00,76,30.6,23.0,51,852.4,2.56,Kigali
2025-09-09 20:00:00,76,35.9,22.2,54,852.4,0.67,Kigali
2025-09-09 21:00:00,76,39.7,21.4,57,852.4,1.3,Kigali
2025-09-09 22:00:00,76,38.8,20.3,62,851.6,1.74,Kigali
2025-09-09 23:00:00,77,35.9,19.4,66,850.7,1.94,Kigali
2025-09-10 00:00:00,77,32.8,18.7,69,850.1,2.07,Kigali
2025-09-10 01:00:00,78,32.0,18.2,72,850.2,1.68,Kigali
2025-09-10 02:00:00,78,30.6,18.7,69,850.8,1.61,Kigali
2025-09-10 03:00:00,79,29.7,18.9,69,851.1,1.33,Kigali
2025-09-10 04:00:00,80,29.6,18.7,69,851.9,1.17,Kigali
2025-09-10 05:00:00,80,30.2,19.8,64,853.1,0.21,Kigali
2025-09-10 06:00:00,80,28.2,20.7,61,854.4,2.65,Kigali
2025-09-10 07:00:00,80,22.0,23.1,51,855.0,0.92,Kigali
2025-09-10 08:00:00,80,17.6,25.6,39,855.8,2.97,Kigali
2025-09-10 09:00:00,81,15.1,26.5,36,855.0,3.11,Kigali
2025-09-10 10:00:00,81,13.8,27.7,35,854.5,3.02,Kigali
2025-09-10 11:00:00,80,13.4,29.2,32,853.4,3.13,Kigali
2025-09-10 12:00:00,80,22.0,29.6,30,852.1,3.44,Kigali
2025-09-10 13:00:00,81,21.1,26.7,43,851.9,2.53,Kigali
2025-09-10 14:00:00,81,21.1,21.6,68,851.4,3.45,Kigali
2025-09-10 15:00:00,81,21.1,21.1,70,851.4,2.51,Kigali
2025-09-10 16:00:00,81,23.4,20.0,76,851.3,2.5,Kigali
2025-09-10 17:00:00,81,31.2,19.4,79,851.2,2.82,Kigali
2025-09-10 18:00:00,81,36.9,19.4,80,851.9,2.42,Kigali
2025-09-10 19:00:00,82,38.6,18.9,81,851.8,2.63,Kigali
2025-09-10 20:00:00,83,44.6,18.2,85,851.8,1.49,Kigali
2025-09-10 21:00:00,84,47.1,17.5,89,851.8,1.7,Kigali
2025-09-10 22:00:00,84,45.1,16.9,91,850.9,1.87,Kigali
2025-09-10 23:00:00,85,39.1,16.6,90,850.3,1.94,Kigali
2025-09-11 00:00:00,85,34.0,16.2,89,849.5,2.21,Kigali
2025-09-11 01:00:00,85,33.6,16.2,92,849.1,1.63,Kigali
2025-09-11 02:00:00,86,33.5,15.9,91,849.2,1.83,Kigali
2025-09-11 03:00:00,86,33.5,15.5,92,849.0,1.61,Kigali
2025-09-11 04:00:00,86,34.0,15.2,93,849.1,1.57,Kigali
2025-09-11 05:00:00,87,35.7,16.9,87,850.7,1.0,Kigali
2025-09-11 06:00:00,87,32.8,20.0,72,853.4,0.22,Kigali
2025-09-11 07:00:00,87,24.5,22.8,59,854.7,0.73,Kigali
2025-09-11 08:00:00,88,20.8,24.7,49,855.3,1.78,Kigali
2025-09-11 09:00:00,88,18.4,25.5,45,855.1,3.15,Kigali
2025-09-11 10:00:00,88,18.0,26.1,42,854.1,3.88,Kigali
2025-09-11 11:00:00,89,16.2,26.8,40,852.9,3.3,Kigali
2025-09-11 12:00:00,89,21.0,27.3,37,851.6,2.86,Kigali
2025-09-11 13:00:00,89,20.0,25.4,45,851.1,4.52,Kigali
2025-09-11 14:00:00,89,18.7,25.5,42,851.0,2.87,Kigali
2025-09-11 15:00:00,88,18.0,24.4,46,850.9,3.19,Kigali
2025-09-11 16:00:00,88,18.5,22.2,60,850.8,2.69,Kigali
2025-09-11 17:00:00,88,20.2,21.5,64,850.7,2.1,Kigali
2025-09-11 18:00:00,87,20.3,20.5,68,851.8,2.85,Kigali
2025-09-11 19:00:00,85,24.4,19.5,74,851.7,2.17,Kigali
2025-09-11 20:00:00,84,32.7,18.7,77,851.6,2.62,Kigali
2025-09-11 21:00:00,83,28.6,18.0,81,851.0,1.95,Kigali
2025-09-11 22:00:00,81,25.8,17.3,85,850.8,1.33,Kigali
2025-09-11 23:00:00,80,25.1,16.7,87,849.8,1.84,Kigali
2025-09-12 00:00:00,78,28.1,16.4,89,849.2,1.77,Kigali
2025-09-12 01:00:00,78,28.6,16.4,91,849.1,1.3,Kigali
2025-09-12 02:00:00,77,28.5,15.9,91,849.0,1.38,Kigali
2025-09-12 03:00:00,77,29.0,15.2,93,848.8,1.38,Kigali
2025-09-12 04:00:00,77,30.2,14.7,95,848.9,1.0,Kigali
2025-09-12 05:00:00,76,33.4,16.6,88,850.6,0.6,Kigali
2025-09-12 06:00:00,76,24.3,20.0,70,853.1,0.99,Kigali
2025-09-12 07:00:00,75,20.0,21.5,63,853.9,0.86,Kigali
2025-09-12 08:00:00,75,19.1,23.0,57,854.6,2.28,Kigali
2025-09-12 09:00:00,75,18.4,24.7,48,854.4,3.16,Kigali
2025-09-12 10:00:00,75,17.5,25.4,44,853.7,2.63,Kigali
2025-09-12 11:00:00,75,16.6,26.7,39,852.4,2.17,Kigali
2025-09-12 12:00:00,75,18.7,27.8,35,851.3,1.94,Kigali
2025-09-12 13:00:00,75,17.6,28.9,28,850.6,0.36,Kigali
2025-09-12 14:00:00,74,17.3,28.2,28,850.2,1.98,Kigali
2025-09-12 15:00:00,74,17.8,27.0,34,849.9,1.46,Kigali
2025-09-12 16:00:00,74,20.3,25.5,50,849.8,0.49,Kigali
2025-09-12 17:00:00,74,29.0,23.4,53,850.3,3.0,Kigali
2025-09-12 18:00:00,75,29.8,22.2,58,851.1,3.41,Kigali
2025-09-12 19:00:00,76,26.4,21.0,64,851.2,2.22,Kigali
2025-09-12 20:00:00,76,26.3,20.5,67,852.0,1.85,Kigali
2025-09-12 21:00:00,76,27.2,20.1,70,851.9,1.85,Kigali
2025-09-12 22:00:00,75,28.0,19.9,72,851.2,1.63,Kigali
2025-09-12 23:00:00,76,28.6,19.3,75,850.4,1.59,Kigali
2025-09-13 00:00:00,76,29.8,19.0,78,849.6,1.46,Kigali
2025-09-13 01:00:00,76,29.6,19.0,79,849.4,0.74,Kigali
2025-09-13 02:00:00,76,29.4,18.5,84,849.8,0.36,Kigali
2025-09-13 03:00:00,76,29.6,17.9,82,849.7,0.76,Kigali
2025-09-13 04:00:00,76,29.7,17.2,85,849.7,1.37,Kigali
2025-09-13 05:00:00,76,31.7,18.5,79,851.4,0.72,Kigali
2025-09-13 06:00:00,76,28.5,21.4,64,853.5,0.96,Kigali
2025-09-13 07:00:00,76,21.0,23.7,54,854.3,2.08,Kigali
2025-09-13 08:00:00,77,17.8,24.9,51,854.8,2.45,Kigali
2025-09-13 09:00:00,76,15.5,25.9,45,854.4,2.01,Kigali
2025-09-13 10:00:00,76,13.2,27.7,38,853.8,2.26,Kigali
2025-09-13 11:00:00,76,12.1,28.9,34,852.5,2.68,Kigali
2025-09-13 12:00:00,75,18.3,29.1,32,851.0,3.38,Kigali
2025-09-13 13:00:00,75,17.6,27.5,36,850.8,2.26,Kigali
2025-09-13 14:00:00,75,17.8,23.6,54,850.3,3.55,Kigali
2025-09-13 15:00:00,75,18.6,21.0,62,849.5,3.78,Kigali
2025-09-13 16:00:00,76,19.8,21.4,64,849.1,2.76,Kigali
2025-09-13 17:00:00,75,25.2,20.9,70,849.4,2.73,Kigali
2025-09-13 18:00:00,75,30.5,20.0,75,850.2,1.32,Kigali
2025-09-13 19:00:00,75,32.9,19.3,78,850.4,2.32,Kigali
2025-09-13 20:00:00,76,32.9,18.6,80,850.5,2.24,Kigali
2025-09-13 21:00:00,76,29.0,17.9,85,850.8,0.78,Kigali
2025-09-13 22:00:00,77,27.3,17.2,89,850.0,0.89,Kigali
2025-09-13 23:00:00,76,26.5,16.6,89,849.4,1.35,Kigali
2025-09-14 00:00:00,76,27.9,16.0,90,848.8,1.54,Kigali
2025-09-14 01:00:00,76,29.2,16.8,88,848.8,1.89,Kigali
2025-09-14 02:00:00,76,29.2,16.4,86,848.5,2.33,Kigali
2025-09-14 03:00:00,76,29.9,16.0,85,848.5,2.09,Kigali
2025-09-14 04:00:00,76,30.3,15.8,86,849.2,1.25,Kigali
2025-09-14 05:00:00,76,33.4,17.3,79,850.8,0.62,Kigali
2025-09-14 06:00:00,76,23.7,20.8,64,853.0,0.27,Kigali
2025-09-14 07:00:00,76,17.5,23.6,53,853.9,0.2,Kigali
2025-09-14 08:00:00,76,14.1,25.9,44,854.3,0.67,Kigali
2025-09-14 09:00:00,75,11.8,27.7,36,853.7,1.7,Kigali
2025-09-14 10:00:00,75,10.5,29.3,32,853.2,2.3,Kigali
2025-09-14 11:00:00,75,9.8,29.8,30,851.8,3.18,Kigali
2025-09-14 12:00:00,74,10.0,30.1,29,850.8,3.28,Kigali
2025-09-14 13:00:00,74,9.3,29.0,31,849.9,2.48,Kigali
2025-09-14 14:00:00,73,9.1,28.5,32,849.5,1.76,Kigali
2025-09-14 15:00:00,72,10.4,24.6,51,849.2,4.15,Kigali
2025-09-14 16:00:00,71,12.3,23.0,56,848.9,2.17,Kigali
2025-09-14 17:00:00,71,15.3,22.6,60,849.5,1.72,Kigali
2025-09-14 18:00:00,70,19.7,21.6,67,850.3,0.83,Kigali
2025-09-14 19:00:00,69,25.8,21.3,71,850.7,0.25,Kigali
2025-09-14 20:00:00,68,31.8,20.4,76,850.9,0.9,Kigali
2025-09-14 21:00:00,68,35.5,19.4,81,850.4,1.51,Kigali
2025-09-14 22:00:00,69,35.0,18.5,85,849.7,1.78,Kigali
2025-09-14 23:00:00,70,34.3,17.9,87,849.1,1.55,Kigali
2025-09-15 00:00:00,70,35.2,17.5,87,848.3,2.1,Kigali
2025-09-15 01:00:00,71,37.5,16.9,88,848.1,3.1,Kigali
2025-09-15 02:00:00,72,37.7,17.0,85,848.3,2.86,Kigali
2025-09-15 03:00:00,72,35.2,17.3,82,849.1,2.27,Kigali
2025-09-15 04:00:00,73,33.6,17.4,81,849.8,2.16,Kigali
2025-09-15 05:00:00,73,32.9,18.5,76,850.9,2.34,Kigali
2025-09-15 06:00:00,73,27.4,20.9,62,852.4,2.29,Kigali
2025-09-15 07:00:00,73,17.1,23.3,51,853.4,1.64,Kigali
2025-09-15 08:00:00,73,13.8,25.5,41,853.6,1.15,Kigali
2025-09-15 09:00:00,73,11.8,27.1,36,853.4,1.21,Kigali
2025-09-15 10:00:00,73,11.0,27.9,35,852.6,1.37,Kigali
2025-09-15 11:00:00,73,11.8,28.3,34,851.4,3.11,Kigali
2025-09-15 12:00:00,74,25.8,28.4,34,850.4,3.34,Kigali
2025-09-15 13:00:00,75,31.7,23.5,55,850.5,3.38,Kigali
2025-09-15 14:00:00,77,26.0,20.5,71,850.3,1.43,Kigali
2025-09-15 15:00:00,78,27.0,20.0,75,849.9,1.05,Kigali
2025-09-15 16:00:00,80,27.0,19.4,84,849.7,1.85,Kigali
2025-09-15 17:00:00,81,28.6,18.8,87,849.5,2.27,Kigali
2025-09-15 18:00:00,82,31.0,18.4,87,850.0,2.45,Kigali
2025-09-15 19:00:00,83,34.9,18.1,87,850.0,1.86,Kigali
2025-09-15 20:00:00,84,39.9,17.5,91,850.5,0.78,Kigali
2025-09-15 21:00:00,85,42.5,16.8,94,850.4,0.56,Kigali
2025-09-15 22:00:00,86,40.9,16.3,94,849.4,0.97,Kigali
2025-09-15 23:00:00,86,39.3,15.6,95,848.5,1.9,Kigali
2025-09-16 00:00:00,86,39.3,15.3,93,847.5,2.48,Kigali
2025-09-16 01:00:00,87,38.2,15.2,92,847.5,1.49,Kigali
2025-09-16 02:00:00,87,37.0,14.9,92,847.6,1.89,Kigali
2025-09-16 03:00:00,87,35.5,14.8,90,847.6,1.61,Kigali
2025-09-16 04:00:00,87,34.6,14.7,90,847.8,1.25,Kigali
2025-09-16 05:00:00,87,35.6,16.3,84,849.2,1.14,Kigali
2025-09-16 06:00:00,87,35.3,19.5,71,851.7,0.51,Kigali
2025-09-16 07:00:00,88,33.9,21.7,61,852.9,1.37,Kigali
2025-09-16 08:00:00,89,33.5,23.4,55,853.7,1.77,Kigali
2025-09-16 09:00:00,91,32.4,24.7,51,853.2,2.08,Kigali
2025-09-16 10:00:00,93,30.2,26.0,49,852.7,1.86,Kigali
2025-09-16 11:00:00,95,29.3,27.0,46,851.6,2.01,Kigali
2025-09-16 12:00:00,96,22.4,27.1,46,850.4,1.86,Kigali
2025-09-16 13:00:00,96,23.3,26.1,47,849.4,2.09,Kigali
2025-09-16 14:00:00,95,24.1,25.9,48,849.0,1.05,Kigali
2025-09-16 15:00:00,95,23.8,20.9,75,849.2,3.31,Kigali
2025-09-16 16:00:00,95,22.8,19.2,88,848.6,2.01,Kigali
2025-09-16 17:00:00,94,23.0,18.2,93,850.2,2.07,Kigali
2025-09-16 18:00:00,94,25.6,16.7,97,850.6,1.61,Kigali
2025-09-16 19:00:00,93,27.9,17.2,96,851.5,0.85,Kigali
2025-09-16 20:00:00,93,34.3,16.9,97,851.7,1.1,Kigali
2025-09-16 21:00:00,92,37.3,16.0,98,851.0,0.64,Kigali
2025-09-16 22:00:00,92,39.1,15.7,99,850.4,0.97,Kigali
2025-09-16 23:00:00,92,39.7,15.2,99,849.0,0.92,Kigali
2025-09-17 00:00:00,92,29.5,15.0,99,848.2,1.14,Kigali
2025-09-17 01:00:00,91,30.3,15.5,98,848.8,0.96,Kigali
2025-09-17 02:00:00,90,31.1,15.5,98,848.9,0.72,Kigali
2025-09-17 03:00:00,90,31.9,15.3,98,849.1,0.86,Kigali
2025-09-17 04:00:00,89,32.7,14.9,98,849.1,1.06,Kigali
2025-09-17 05:00:00,89,34.3,16.4,92,850.5,1.27,Kigali
2025-09-17 06:00:00,89,25.5,18.7,83,852.2,0.87,Kigali
